id,source,title,authors,year,venue,stage_reached,decision,exclusion_reason,category,notes,subcategory,screener,screener_original,confidence,doi,arxiv_id,citations,citations_source,is_published,n_sources,all_sources,priority_band,has_abstract
C06901,semanticscholar,Large Language Models for Knowledge Graph Embedding: A Survey,Bingchen Liu; Yuanyuan Fang; Naixing Xu; Shihao Hou; Xin Li; Qian Li,2025,Mathematics,stage_1_pending,,,,,,,,,10.3390/math13142244,2501.07766,15,semanticscholar,yes,1,semanticscholar,new_work,yes
C06902,arxiv,Large Language Models for Sentiment Analysis to Detect Social Challenges: A Use Case with South African Languages,Koena Ronny Mabokela; Tim Schlippe; Matthias Wölfel,2025,arXiv,stage_1_pending,,,,,,,,,,2511.17301,0,,no,1,arxiv,new_work,yes
C06903,semanticscholar,Large Language Models for Task Automation: A Comprehensive Review of Techniques and Implementation Challenges,Jaehyun Chung; Minji Lee; Joongheon Kim,2025,Information and Communication Technology Convergence,stage_1_pending,,,,,,,,,10.1109/ictc66702.2025.11387844,,0,,yes,1,semanticscholar,new_work,yes
C06904,arxiv,Large Language Models for Toxic Language Detection in Low-Resource Balkan Languages,Amel Muminovic; Amela Kadric Muminovic,2025,arXiv,stage_1_pending,,,,,,,,,,2506.09992,0,,no,1,arxiv,new_work,yes
C06905,arxiv,Large Language Models for Zero-shot Inference of Causal Structures in Biology,Izzy Newsham; Luka Kovačević; Richard Moulange; Nan Rosemary Ke; Sach Mukherjee,2025,arXiv,stage_1_pending,,,,,,,,,,2503.04347,0,,no,1,arxiv,new_work,yes
C06906,semanticscholar,Large Language Models on Mobile Devices: A Measurement Study of Single- and Multi-Instance Execution,Qingzhe Guo; O. Tu; An Wang,2025,Proceedings of the 2nd International Workshop on Edge and Mobile Foundation Models,stage_1_pending,,,,,,,,,10.1145/3737902.3768359,,1,semanticscholar,yes,1,semanticscholar,new_work,yes
C06907,ieee,"Large Language Models: Optimization, Alignment, and Deployment ","Sai Chand Boyapati; Hamza Mohammed, Course Editor",2025,"Large Language Models: Optimization, Alignment, and Deployment ",stage_1,exclude,Exclusion 6,,Record type 'Courses' is not archival output.,,metadata,,high,,,0,,yes,1,ieee,new_work,yes
C06908,ieee,Large Language Models: Training the Model with PyTorch,"Sai Chand Boyapati; Hamza Mohammed, Course Editor",2025,Large Language Models: Training the Model with PyTorch,stage_1,exclude,Exclusion 6,,Record type 'Courses' is not archival output.,,metadata,,high,,,0,,yes,1,ieee,new_work,yes
C06909,arxiv,Large Language and Reasoning Models are Shallow Disjunctive Reasoners,Irtaza Khalid; Amir Masoud Nourollah; Steven Schockaert,2025,arXiv,stage_1_pending,,,,,,,,,,2503.23487,0,,no,1,arxiv,new_work,yes
C06910,arxiv,Large Scale Diffusion Distillation via Score-Regularized Continuous-Time Consistency,Kaiwen Zheng; Yuji Wang; Qianli Ma; Huayu Chen; Jintao Zhang; Yogesh Balaji; Jianfei Chen; Ming-Yu Liu; Jun Zhu; Qinsheng Zhang,2025,arXiv,stage_1_pending,,,,,,,,,,2510.08431,0,,no,1,arxiv,new_work,yes
C06911,arxiv,Large Speech Model Enabled Semantic Communication,Yun Tian; Zhijin Qin; Guocheng Lv; Ye Jin; Kaibin Huang; Zhu Han,2025,arXiv,stage_1_pending,,,,,,,,,,2512.04711,0,,no,1,arxiv,new_work,yes
C06912,semanticscholar,Large language models for multi-robot systems: a survey,Peihan Li; Zijian An; S. Abrar; Lifeng Zhou,2025,Autonomous Robots,stage_1_pending,,,,,,,,,10.1007/s10514-026-10257-4,2502.03814,54,semanticscholar,yes,1,semanticscholar,new_work,yes
C06913,semanticscholar,Large language models in medicine: current ethical challenges,S. Kostrov; MP Potapov,2025,Медицинская этика,stage_1_pending,,,,,,,,,10.24075/medet.2025.008,,1,semanticscholar,yes,1,semanticscholar,new_work,yes
C06914,arxiv,Large model retrieval enhancement framework for construction site risk identification,Jiawei Li; Chengye Yang; Yaochen Zhang; Weilin Sun; Lei Meng; Xiangxu Meng,2025,arXiv,stage_1_pending,,,,,,,,,,2508.02073,0,,no,1,arxiv,new_work,yes
C06915,arxiv,Large-Language Memorization During the Classification of United States Supreme Court Cases,John E. Ortega; Dhruv D. Joshi; Matt P. Borkowski,2025,arXiv,stage_1_pending,,,,,,,,,,2512.13654,0,,no,1,arxiv,new_work,yes
C06916,openalex_acm,Larger Is Not Always Better: Exploring Small Open-Source Language Models in Logging Statement Generation,Renyi Zhong; Yichen Li; Guangba Yu; Wenwei Gu; Jinxi Kuang; Yintong Huo; Michael R. Lyu,2025,ACM Transactions on Software Engineering and Methodology,stage_1_pending,,,,,,,,,10.1145/3773287,,2,openalex_acm,yes,1,openalex_acm,new_work,yes
C06917,dblp,Late Adapter Tuning: A Cost-Effective Approach to Parameter-Efficient Fine-Tuning for Large Language Models.,Zhengjie Gao; Rongcheng Li; Yuxin Fan; Min Liao; Xinyu Song,2025,Int. J. Comput. Commun. Control,stage_1_pending,,,,No abstract in pool; title-only screen or fetch abstract.,,,,,10.15837/ijccc.2025.6.6928,,0,,yes,1,dblp,new_work,no
C06918,openalex_acm,Latency-Aware Pruning and Quantization of Self-Supervised Speech Transformers for Edge Devices,Seyed Milad Ebrahimipour; Seyyed Hasan Mozafari; James J. Clark; Warren J. Gross; Brett H. Meyer,2025,ACM Transactions on Embedded Computing Systems,stage_1_pending,,,,,,,,,10.1145/3746638,,4,openalex_acm,yes,1,openalex_acm,new_work,yes
C06919,arxiv,Latent Embedding Adaptation for Human Preference Alignment in Diffusion Planners,Wen Zheng Terence Ng; Jianda Chen; Yuan Xu; Tianwei Zhang,2025,arXiv,stage_1_pending,,,,,,,,,,2503.18347,0,,no,1,arxiv,new_work,yes
C06920,arxiv,Latent Space Factorization in LoRA,Shashi Kumar; Yacouba Kaloga; John Mitros; Petr Motlicek; Ina Kodrasi,2025,arXiv,stage_1_pending,,,,,,,,,,2510.19640,0,,no,1,arxiv,new_work,yes
C06921,semanticscholar,Latent Weight Quantization for Integerized Training of Deep Neural Networks,Wen Fei; Wenrui Dai; Liang Zhang; Luoming Zhang; Chenglin Li; Junni Zou; Hongkai Xiong,2025,IEEE Transactions on Pattern Analysis and Machine Intelligence,stage_1_pending,,,,,,,,,10.1109/tpami.2025.3527498,,3,semanticscholar,yes,1,semanticscholar,new_work,yes
C06922,semanticscholar,Layer-Wise High-Impact Parameter Ratio Optimization in Post-Training Quantization for Large Language Models,Cuong Pham; H. A. Dung; Cuong C. Nguyen; Trung Le; Gustavo Carneiro; Thanh-Toan Do,2025,Volume 1,stage_1_pending,,,,,,,,,10.48550/arxiv.2511.17801,2511.17801,0,,yes,2,arxiv|semanticscholar,new_work,yes
C06923,semanticscholar,Layer-Wise Weight Statistics for Node Classification and Defense of Federated Large Language Models,A. Berns; Reon Akai; Minoru Kuribayashi; Rémi Cogranne,2025,Asia-Pacific Signal and Information Processing Association Annual Summit and Conference,stage_1_pending,,,,,,,,,10.1109/apsipaasc65261.2025.11249294,,0,,yes,1,semanticscholar,new_work,yes
C06924,arxiv,Layer-wise dynamic rank for compressing large language models,Zhendong Mi; Bian Sun; Grace Li Zhang; Shaoyi Huang,2025,arXiv,stage_1_pending,,,,,,,,,,2509.25622,0,,no,1,arxiv,new_work,yes
C06925,arxiv,Layout-Aware Text Editing for Efficient Transformation of Academic PDFs to Markdown,Changxu Duan,2025,arXiv,stage_1_pending,,,,,,,,,,2512.18115,0,,no,1,arxiv,new_work,yes
C06926,arxiv,Leaking LoRa: An Evaluation of Password Leaks and Knowledge Storage in Large Language Models,Ryan Marinelli; Magnus Eckhoff,2025,arXiv,stage_1_pending,,,,,,,,,,2504.00031,0,,no,1,arxiv,new_work,yes
C06927,semanticscholar,LeanDL HPC Challenge 2025: Applying Large-Scale Model Adaptation Techniques,K. M. Sakiyama; Magaly Lika Fujimoto; René Vieira Santin; S. O. Rezende,2025,2025 IEEE/SBC 37th International Symposium on Computer Architecture and High Performance Computing Workshops (SBAC-PADW),stage_1_pending,,,,,,,,,10.1109/sbac-padw69789.2025.00027,,0,,yes,2,ieee|semanticscholar,new_work,yes
C06928,arxiv,Learning Adapter Rank via Symmetry Breaking,Cooper Doyle; Andy Hu; Rebecca Chan; Anna Leontjeva,2025,arXiv,stage_1_pending,,,,,,,,,,2506.22809,0,,no,1,arxiv,new_work,yes
C06929,arxiv,Learning Evolution via Optimization Knowledge Adaptation,Chao Wang; Lingling Li; Licheng Jiao; Jiaxuan Zhao; Fang Liu; Shuyuan Yang,2025,arXiv,stage_1_pending,,,,,,,,,,2501.02200,0,,no,1,arxiv,new_work,yes
C06930,arxiv,Learning Generalizable Prompt for CLIP with Class Similarity Knowledge,Sehun Jung; Hyang-won Lee,2025,arXiv,stage_1_pending,,,,,,,,,,2502.11969,0,,no,1,arxiv,new_work,yes
C06931,semanticscholar,Learning Grouped Lattice Vector Quantizers for Low-Bit LLM Compression,Xi Zhang; Xiaolin Wu; Jiamang Wang; Weisi Lin,2025,Neural Information Processing Systems,stage_1_pending,,,,,,,,,10.48550/arxiv.2510.20984,2510.20984,3,semanticscholar,yes,2,arxiv|semanticscholar,new_work,yes
C06932,arxiv,Learning Magnetic Order Classification from Large-Scale Materials Databases,Ahmed E. Fahmy,2025,arXiv,stage_1_pending,,,,,,,,,,2509.05909,0,,no,1,arxiv,new_work,yes
C06933,arxiv,Learning Optimal Prompt Ensemble for Multi-source Visual Prompt Transfer,Enming Zhang; Liwen Cao; Yanru Wu; Zijie Zhao; Yang Li,2025,arXiv,stage_1_pending,,,,,,,,,,2504.12311,0,,no,1,arxiv,new_work,yes
C06934,arxiv,Learning Robust Stereo Matching in the Wild with Selective Mixture-of-Experts,Yun Wang; Longguang Wang; Chenghao Zhang; Yongjian Zhang; Zhanjie Zhang; Ao Ma; Chenyou Fan; Tin Lun Lam; Junjie Hu,2025,arXiv,stage_1_pending,,,,,,,,,,2507.04631,0,,no,1,arxiv,new_work,yes
C06935,arxiv,Learning What Reinforcement Learning Can't: Interleaved Online Fine-Tuning for Hardest Questions,Lu Ma; Hao Liang; Meiyi Qiang; Lexiang Tang; Xiaochen Ma; Zhen Hao Wong; Junbo Niu; Chengyu Shen; Runming He; Yanhao Li; Bin Cui; Wentao Zhang,2025,arXiv,stage_1_pending,,,,,,,,,,2506.07527,0,,no,1,arxiv,new_work,yes
C06936,arxiv,Learning and Editing Universal Graph Prompt Tuning via Reinforcement Learning,Jinfeng Xu; Zheyu Chen; Shuo Yang; Jinze Li; Hewei Wang; Yijie Li; Edith C. H. Ngai,2025,arXiv,stage_1_pending,,,,,,,,,,2512.08763,0,,no,1,arxiv,new_work,yes
C06937,arxiv,Learning from Convenience Samples: A Case Study on Fine-Tuning LLMs for Survey Non-response in the German Longitudinal Election Study,Tobias Holtdirk; Dennis Assenmacher; Arnim Bleier; Claudia Wagner,2025,arXiv,stage_1_pending,,,,,,,,,,2509.25063,0,,no,1,arxiv,new_work,yes
C06938,arxiv,Learning to Diagnose Privately: DP-Powered LLMs for Radiology Report Classification,Payel Bhattacharjee; Fengwei Tian; Geoffrey D. Rubin; Joseph Y. Lo; Nirav Merchant; Heidi Hanson; John Gounley; Ravi Tandon,2025,arXiv,stage_1_pending,,,,,,,,,,2506.04450,0,,no,1,arxiv,new_work,yes
C06939,arxiv,Learning to Prioritize IT Tickets: A Comparative Evaluation of Embedding-based Approaches and Fine-Tuned Transformer Models,Minh Tri LÊ; Ali Ait-Bachir,2025,arXiv,stage_1_pending,,,,,,,,,,2512.17916,0,,no,1,arxiv,new_work,yes
C06940,semanticscholar,Learning to Prune and Low-Rank Adaptation for Compact Language Model Deployment,A. Ali; Fan Zhang; Li Yang; Deliang Fan,2025,Asia and South Pacific Design Automation Conference,stage_1_pending,,,,,,,,,10.1145/3658617.3697648,,2,semanticscholar,yes,1,semanticscholar,new_work,yes
C06941,arxiv,Learning to Refine: An Agentic RL Approach for Iterative SPARQL Query Construction,Floris Vossebeld; Shenghui Wang,2025,arXiv,stage_1_pending,,,,,,,,,,2511.11770,0,,no,1,arxiv,new_work,yes
C06942,semanticscholar,Less but Better: Parameter-Efficient Fine-Tuning of Large Language Models for Personality Detection,Lingzhi Shen; Yunfei Long; Xiaohao Cai; Guanming Chen; Imran Razzak; Shoaib Jameel,2025,IEEE International Joint Conference on Neural Network,stage_1_pending,,,,,,,,,10.1109/ijcnn64981.2025.11228339,2504.05411,9,semanticscholar,yes,4,arxiv|dblp|ieee|semanticscholar,new_work,yes
C06943,google_scholar,Less is More: Resource-Efficient Low-Rank Adaptation,2025,2025,arxiv.org,stage_1_pending,,,,,,,,,,2512.00878,1,google_scholar,no,2,arxiv|google_scholar,new_work,yes
C06944,arxiv,Less is More: Unlocking Specialization of Time Series Foundation Models via Structured Pruning,Lifan Zhao; Yanyan Shen; Zhaoyang Liu; Xue Wang; Jiaji Deng,2025,arXiv,stage_1_pending,,,,,,,,,,2505.23195,0,,no,1,arxiv,new_work,yes
C06945,arxiv,Let's CONFER: A Dataset for Evaluating Natural Language Inference Models on CONditional InFERence and Presupposition,Tara Azin; Daniel Dumitrescu; Diana Inkpen; Raj Singh,2025,arXiv,stage_1_pending,,,,,,,,,,2506.06133,0,,no,1,arxiv,new_work,yes
C06946,arxiv,"Let's Play Across Cultures: A Large Multilingual, Multicultural Benchmark for Assessing Language Models' Understanding of Sports",Punit Kumar Singh; Nishant Kumar; Akash Ghosh; Kunal Pasad; Khushi Soni; Manisha Jaishwal; Sriparna Saha; Syukron Abu Ishaq Alfarozi; Asres Temam Abagissa; Kitsuchart Pasupa; Haiqin Yang; Jose G Moreno,2025,arXiv,stage_1_pending,,,,,,,,,,2510.01247,0,,no,1,arxiv,new_work,yes
C06947,arxiv,Leveraging Coordinate Momentum in SignSGD and Muon: Memory-Optimized Zero-Order,Egor Petrov; Grigoriy Evseev; Aleksey Antonov; Andrey Veprikov; Nikolay Bushkov; Stanislav Moiseev; Aleksandr Beznosikov,2025,arXiv,stage_1_pending,,,,,,,,,,2506.04430,0,,no,1,arxiv,new_work,yes
C06948,arxiv,Leveraging Domain Knowledge at Inference Time for LLM Translation: Retrieval versus Generation,Bryan Li; Jiaming Luo; Eleftheria Briakou; Colin Cherry,2025,arXiv,stage_1_pending,,,,,,,,,,2503.05010,0,,no,1,arxiv,new_work,yes
C06949,semanticscholar,Leveraging Federated Learning for Multilingual and Private Language Models via Model Clustering,Gabriel U. Talasso; Allan M. de Souza; Luis F. G. Gonzalez; Eduardo Cerqueira; A. Loureiro; Leandro A. Villas,2025,2025 3rd International Conference on Federated Learning Technologies and Applications (FLTA),stage_1_pending,,,,,,,,,10.1109/flta67013.2025.11336764,,1,semanticscholar,yes,1,semanticscholar,new_work,yes
C06950,semanticscholar,Leveraging Fine-Tuned Large Language Models for Multilingual Agricultural Chatbots to Improve Farmer Decision-Making,Cedric Nyagatare; Parteek Kumar,2025,International Congress on Information and Communication Technology,stage_1_pending,,,,,,,,,10.1109/icict64582.2025.00065,,1,semanticscholar,yes,1,semanticscholar,new_work,yes
C06951,ieee,Leveraging Knowledge Graph and Large Language Model Synergies for Intelligent Fault Analysis in Urban Rail Transit Signaling Systems,Tianfeng Su; Chenjing Ma; Xin Chen; Xiaohan Wang,2025,2025 4th Conference on Fully Actuated System Theory and Applications (FASTA),stage_1_pending,,,,,,,,,10.1109/fasta65681.2025.11138748,,0,,yes,1,ieee,new_work,yes
C06952,semanticscholar,Leveraging Large Language Models and Artificial Intelligence for UAVs in 6G-Enabled Non-Terrestrial Networks,Nurefşan Ak Kanıgür; Melike Mert; Ismail Duru,2025,2025 9th International Symposium on Multidisciplinary Studies and Innovative Technologies (ISMSIT),stage_1_pending,,,,,,,,,10.1109/ismsit67332.2025.11267927,,1,semanticscholar,yes,1,semanticscholar,new_work,yes
C06953,arxiv,Leveraging Large Language Models for Bengali Math Word Problem Solving with Chain of Thought Reasoning,Bidyarthi Paul; Jalisha Jashim Era; Mirazur Rahman Zim; Tahmid Sattar Aothoi; Faisal Muhammad Shah,2025,arXiv,stage_1_pending,,,,,,,,,,2505.21354,0,,no,1,arxiv,new_work,yes
C06954,semanticscholar,Leveraging Large Language Models for Departmental Classification of Medical Records,Baha Ihnaini; Xintong Zeng; Handi Yan; Fei Fang; A. Sangi,2025,Applied Sciences,stage_1_pending,,,,,,,,,10.3390/app15126525,,3,semanticscholar,yes,1,semanticscholar,new_work,yes
C06955,openalex_acm,Leveraging Large Language Models for Explainable Activity Recognition in Smart Homes: A Critical Evaluation,Michele Fiori; Gabriele Civitarese; Priyankar Choudhary; Cláudio Bettini,2025,ACM Transactions on Internet of Things,stage_1_pending,,,,,,,,,10.1145/3766900,2503.16622,3,openalex_acm,yes,2,arxiv|openalex_acm,new_work,yes
C06956,arxiv,Leveraging Large Language Models for Generating Research Topic Ontologies: A Multi-Disciplinary Study,Tanay Aggarwal; Angelo Salatino; Francesco Osborne; Enrico Motta,2025,arXiv,stage_1_pending,,,,,,,,,,2508.20693,0,,no,1,arxiv,new_work,yes
C06957,arxiv,Leveraging Large Language Models for enzymatic reaction prediction and characterization,Lorenzo Di Fruscia; Jana Marie Weber,2025,arXiv,stage_1_pending,,,,,,,,,,2505.05616,0,,no,1,arxiv,new_work,yes
C06958,arxiv,Leveraging Prompt-Tuning for Bengali Grammatical Error Explanation Using Large Language Models,Subhankar Maity; Aniket Deroy,2025,arXiv,stage_1_pending,,,,,,,,,,2504.05642,0,,no,1,arxiv,new_work,yes
C06959,arxiv,Leveraging Self-Attention for Input-Dependent Soft Prompting in LLMs,Ananth Muppidi; Abhilash Nandy; Sambaran Bandyopadhyay,2025,arXiv,stage_1_pending,,,,,,,,,,2506.05629,0,,no,1,arxiv,new_work,yes
C06960,arxiv,Leveraging Vision Capabilities of Multimodal LLMs for Automated Data Extraction from Plots,Maciej P. Polak; Dane Morgan,2025,arXiv,stage_1_pending,,,,,,,,,,2503.12326,0,,no,1,arxiv,new_work,yes
C06961,arxiv,Leveraging Vision-Language Models for Visual Grounding and Analysis of Automotive UI,Benjamin Raphael Ernhofer; Daniil Prokhorov; Jannica Langner; Dominik Bollmann,2025,arXiv,stage_1_pending,,,,,,,,,,2505.05895,0,,no,1,arxiv,new_work,yes
C06962,semanticscholar,Leveraging fMRI non-stationarity for deep learning classifier training and feature detection to improve schizophrenia diagnosis,M. Lewis; N. Theis; Ouyang Bowei; Konasale M. Prasad,2025,medRxiv,stage_1_pending,,,,No abstract in pool; title-only screen or fetch abstract.,,,,,10.1101/2025.10.03.25337252,,0,,yes,1,semanticscholar,new_work,no
C06963,arxiv,Leveraging the Potential of Prompt Engineering for Hate Speech Detection in Low-Resource Languages,Ruhina Tabasshum Prome; Tarikul Islam Tamiti; Anomadarshi Barua,2025,arXiv,stage_1_pending,,,,,,,,,,2506.23930,0,,no,1,arxiv,new_work,yes
C06964,arxiv,LiLM-RDB-SFC: Lightweight Language Model with Relational Database-Guided DRL for Optimized SFC Provisioning,Parisa Fard Moshiri; Xinyu Zhu; Poonam Lohan; Burak Kantarci; Emil Janulewicz,2025,arXiv,stage_1_pending,,,,,,,,,,2507.10903,0,,no,1,arxiv,new_work,yes
C06965,arxiv,Lifelong Evolution: Collaborative Learning between Large and Small Language Models for Continuous Emergent Fake News Detection,Ziyi Zhou; Xiaoming Zhang; Litian Zhang; Yibo Zhang; Zhenyu Guan; Chaozhuo Li; Philip S. Yu,2025,arXiv,stage_1_pending,,,,,,,,,,2506.04739,0,,no,1,arxiv,new_work,yes
C06966,arxiv,Lifelong Learning with Task-Specific Adaptation: Addressing the Stability-Plasticity Dilemma,Ruiyu Wang; Sen Wang; Xinxin Zuo; Qiang Sun,2025,arXiv,stage_1_pending,,,,,,,,,,2503.06213,0,,no,1,arxiv,new_work,yes
C06967,arxiv,Liger: Linearizing Large Language Models to Gated Recurrent Structures,Disen Lan; Weigao Sun; Jiaxi Hu; Jusen Du; Yu Cheng,2025,arXiv,stage_1_pending,,,,,,,,,,2503.01496,0,,no,1,arxiv,new_work,yes
C06968,semanticscholar,LightMamba: Efficient Mamba Acceleration on FPGA with Quantization and Hardware Co-design,Renjie Wei; Songqiang Xu; Linfeng Zhong; Zebin Yang; Qingyu Guo; Yuan Wang; Runsheng Wang; Meng Li,2025,"Design, Automation and Test in Europe",stage_1_pending,,,,,,,,,10.23919/date64628.2025.10993079,2502.15260,24,semanticscholar,yes,3,arxiv|ieee|semanticscholar,new_work,yes
C06969,semanticscholar,LightRot: A Light-Weighted Rotation Scheme and Architecture for Accurate Low-Bit Large Language Model Inference,Sangjin Kim; Yuseon Choi; Jungjun Oh; Byeongcheol Kim; H.-J. Yoo,2025,IEEE Journal on Emerging and Selected Topics in Circuits and Systems,stage_1_pending,,,,,,,,,10.1109/jetcas.2025.3558300,,8,semanticscholar,yes,1,semanticscholar,new_work,yes
C06970,semanticscholar,Lightweight Clinical Decision Support System using QLoRA-Fine-Tuned LLMs and Retrieval-Augmented Generation,M. Ansari; Mohd Sohail Ali Khan; S. Revankar; Aditya Varma; Anil S. Mokhade,2025,arXiv.org,stage_1_pending,,,,,,,,,10.48550/arxiv.2505.03406,2505.03406,8,semanticscholar,yes,2,arxiv|semanticscholar,new_work,yes
C06971,semanticscholar,Lightweight Fine-Tuning of LLMS for Explainable Intrusion Detection in SDN,Suvajit Lodh; Islam Obaidat; F. Rustam; A. Jurcut,2025,"2025 21th International Conference on Wireless and Mobile Computing, Networking and Communications (WiMob)",stage_1_pending,,,,,,,,,10.1109/wimob66857.2025.11257572,,4,semanticscholar,yes,1,semanticscholar,new_work,yes
